# PetIllustNameTable_Eng (n=127) from petinfo.lub
JT_ALICE	PET_ALICE.bmp
JT_ALICEL	Alicel.bmp
JT_ALIOT	Aliot.bmp
JT_AM_MUT	pet_am_mut.bmp
JT_ANCIENT_MUMMY	pet_ancient_mummy.bmp
JT_ANGELGOLT	Pet_ANGELGOLT.bmp
JT_ANGELING	pet_angeling.bmp
JT_BACSOJIN2	pet_bacsojin.bmp
JT_BACSOJIN_	PET_BACSOJIN_.bmp
JT_BAPHOMET2	pet_baphomet2.bmp
JT_BAPHOMET_	PET_BAPHOMET.bmp
JT_BLUEMOON_LOLI_RURI2	pet_blue_moon_loli_ruri.bmp
JT_BON_GUN	PET_BON_GUN.bmp
JT_CAT_O_NINE_TAIL	pet_cat_o_nine_tail.bmp
JT_CHOCO	pet_choco.bmp
JT_CHONCHON	PET_CHONCHON.bmp
JT_CHUNG_E	PET_CHUNG_E.bmp
JT_CHUNG_E_	PET_CHUNG_E.bmp
JT_CIVIL_SERVANT	PET_CIVIL_SERVANT.bmp
JT_CLB_SS_FC	pet_CLB_SS_FC.bmp
JT_CLB_SS_TZ	pet_CLB_SS_TZ.bmp
JT_CLOCK	Pet_Clock.bmp
JT_CWHITEKNIGHT	pet_c_white_knight.bmp
JT_C_TOWER_MANAGER2	Pet_C_Tower_Manager.bmp
JT_DARK_PRIEST	Pet_DARK_PRIEST.bmp
JT_DELETER_	PET_DELETER_.bmp
JT_DELETER_2	pet_deleter_2.bmp
JT_DESERT_WOLF_B	PET_DESERT_WOLF_B.bmp
JT_DEVIRUCHI	PET_DEVIRUCHI.bmp
JT_DIABOLIC	PET_DIABOLIC.bmp
JT_DIABOLIC2	pet_diabolic2.bmp
JT_DOKEBI	PET_DOKEBI.bmp
JT_DOMOVOI	PET_DOMOVOI.bmp
JT_DROPS	PET_DROPS.bmp
JT_DR_EGGRING	pet_eggring.bmp
JT_DR_LUNATIC	pet_dr_lunatic.bmp
JT_DULLAHAN	PET_DULLAHAN.bmp
JT_ECLIPSE_P	PET_LUNATIC.bmp
JT_ELEPHANT	pet_elephant.bmp
JT_EP17_2_CHILD_ADMIN1	child_admin_b.bmp
JT_EP17_2_CHILD_ADMIN2	child_admin_a.bmp
JT_EP20_COPO	pet_ep20_copo.bmp
JT_EP20_ICEWIND1	pet_ep20_icewind1.bmp
JT_EP20_ICEWIND2	pet_ep20_icewind2.bmp
JT_EVENT_RICECAKE	PET_EVENT_RICECAKE.bmp
JT_FIRE_GOLEM	Pet_FIRE_GOLEM.bmp
JT_GIANT_HONET2	Pet_GIANT_HONET.bmp
JT_GLOOMUNDERNIGHT2	pet_gloomundernight2.bmp
JT_GOBLINE_XMAS	PET_GOBLINE_XMAS.bmp
JT_GOBLIN_1	PET_GOBLIN_1.bmp
JT_GOBLIN_2	PET_GOBLIN_2.bmp
JT_GOBLIN_4	PET_GOBLIN_4.bmp
JT_GOBLIN_LEADER	PET_GOBLIN_LEADER.bmp
JT_GOLEM	PET_GOLEM.bmp
JT_GORILLA	pet_gorilla.bmp
JT_GRAND_PECO	pet_grandpeco.bmp
JT_GREMLIN	pet_gremlin.bmp
JT_HIGH_ORC	pet_high_orc.bmp
JT_HODREMLIN	pet_hodremlin.bmp
JT_HORNET	Pet_HORNET.bmp
JT_HUNTER_FLY	PET_HUNTER_FLY.bmp
JT_HYEGUN	pet_hyegun.bmp
JT_ILL_BAPHOMET_J	Pet_BAPHOMET_J.bmp
JT_IMP	PET_IMP.bmp
JT_INCUBUS	PET_INCUBUS.bmp
JT_ISIS	PET_ISIS.bmp
JT_J_TAINI	PET_J_TAINI.bmp
JT_LEAF_CAT	PET_LEAF_CAT.bmp
JT_LION	pet_lion.bmp
JT_LITTLE_ISIS	pet_little_isis.bmp
JT_LITTLE_PORING	PET_LITTLE_PORING.bmp
JT_LOLI_RURI	PET_LOLI_RURI.bmp
JT_LUNATIC	PET_LUNATIC.bmp
JT_MARIN	PET_MARIN.bmp
JT_MARIONETTE	PET_MARIONETTE.bmp
JT_MASTERING	pet_mastering.bmp
JT_MEDUSA	PET_MEDUSA.bmp
JT_METALLER	pet_metaller.bmp
JT_MISTRESS3	Pet_MISTRESS2.bmp
JT_MIYABI_NINGYO	PET_MIYABI_NINGYO.bmp
JT_MOONLIGHT	pet_moonlight.bmp
JT_MUMMY	pet_mummy.bmp
JT_MUNAK	PET_MUNAK.bmp
JT_NIGHTMARE_TERROR	PET_NIGHTMARE_TERROR.bmp
JT_NIGHTMARE_TERROR_H	Nightmare_Terror_H.bmp
JT_NINE_TAIL	pet_nine_tail.bmp
JT_ORK_HERO2	Ork_Hero_EGG.bmp
JT_ORK_WARRIOR	PET_ORK_WARRIOR.bmp
JT_PECOPECO	PET_PECOPECO.bmp
JT_PETIT	PET_PETIT.bmp
JT_PHREEONI	pet_phreeoni.bmp
JT_PHREEONI2	pet_phreeoni.bmp
JT_PICKY	PET_PICKY.bmp
JT_POISON_SPORE	PET_POISON_SPORE.bmp
JT_POPORING	PET_POPORING.bmp
JT_PORING	PET_PORING.bmp
JT_P_CHUNG_E	PET_P_CHUNG_E.bmp
JT_RHINO	pet_rhino.bmp
JT_ROCKER	PET_ROCKER.bmp
JT_ROWEEN	pet_roween.bmp
JT_SAVAGE	pet_savage.bmp
JT_SAVAGE_BABE	PET_SAVAGE_BABE.bmp
JT_SCATLETON	pet_scatleton.bmp
JT_SHINOBI	PET_SHINOBI.bmp
JT_SKEGGIOLD	Pet_SKEGGIOLD.bmp
JT_SKELION	PET_SKELION.bmp
JT_SMOKIE	PET_SMOKIE.bmp
JT_SOHEE	PET_SOHEE.bmp
JT_SPORE	PET_SPORE.bmp
JT_STEEL_CHONCHON	PET_STEEL_CHONCHON.bmp
JT_STONE_SHOOTER	PET_STONE_SHOOTER.bmp
JT_SUCCUBUS	PET_SUCCUBUS.bmp
JT_TEDDY_BEAR	pet_teddy_bear.bmp
JT_TIKBALANG	PET_TIKBALANG.bmp
JT_TIMEHOLDER3	Pet_TIMEHOLDER2.bmp
JT_VR_CHAO	pet_VR_CHAO.bmp
JT_WANDERING_DUCK	pet_duckling.bmp
JT_WANDER_MAN	PET_WANDER_MAN.bmp
JT_WANDER_MAN_H	Wander_Man_H.bmp
JT_WHISPER	PET_WHISPER.bmp
JT_WICKED_NYMPH	PET_WICKED_NYMPH.bmp
JT_WILD_ROSE3	pet_wild_rose2.bmp
JT_WILOW	pet_wilow.bmp
JT_XMAS_LUNATIC	PET_XMAS_LUNATIC.bmp
JT_XM_TEDDY_BEAR	pet_xm_teddy_bear.bmp
JT_YOYO	PET_YOYO.bmp
JT_ZHERLTHSH	PET_ZHERLTHSH.bmp
